anio,prevalencia_contactos,porcentaje_ninos,elegibles_tratamiento,year,e_tbhiv_prct,e_mort_exc_tbhiv_100k,e_mort_tbhiv_100k,c_cdr
2017,14.0,57.952573166545854,0.0,2020,17.0,0.87,0.0,87.0
2017,14.0,57.952573166545854,0.0,2021,17.0,0.87,0.0,87.0
2017,14.0,57.952573166545854,0.0,2022,17.0,0.87,0.0,87.0
2017,14.0,57.952573166545854,0.0,2023,17.0,0.87,0.0,87.0
2018,15.0,57.98948961245911,0.15,2000,56.0,0.36,0.13,87.0
2018,15.0,57.98948961245911,0.15,2001,53.0,0.51,0.24,87.0
2018,15.0,57.98948961245911,0.15,2002,49.0,0.4,0.18,87.0
2018,15.0,57.98948961245911,0.15,2003,44.0,0.52,0.3,81.91012658227848
2018,15.0,57.98948961245911,0.15,2004,40.0,0.8,0.58,87.0
2018,15.0,57.98948961245911,0.15,2005,36.0,0.71,0.26,81.91012658227848
2018,15.0,57.98948961245911,0.15,2006,40.0,0.95,0.15,87.0
2018,15.0,57.98948961245911,0.15,2007,28.0,1.1,0.33,87.0
2018,15.0,57.98948961245911,0.15,2008,67.0,0.36,0.15,87.0
2018,15.0,57.98948961245911,0.15,2009,0.0,0.35,0.0,87.0
2018,15.0,57.98948961245911,0.15,2010,33.0,0.37,0.15,87.0
2018,15.0,57.98948961245911,0.15,2011,23.0,0.35,0.0,81.91012658227848
2018,15.0,57.98948961245911,0.15,2012,22.0,0.54,0.06,87.0
2018,15.0,57.98948961245911,0.15,2013,19.0,0.68,0.06,87.0
2018,15.0,57.98948961245911,0.15,2014,18.0,0.87,0.07,87.0
2018,15.0,57.98948961245911,0.15,2015,18.0,0.87,0.0,81.91012658227848
2018,15.0,57.98948961245911,0.15,2016,17.0,0.87,0.04,87.0
2018,15.0,57.98948961245911,0.15,2017,18.0,0.87,0.0,81.91012658227848
2018,15.0,57.98948961245911,0.15,2018,17.0,0.87,0.01,87.0
2018,15.0,57.98948961245911,0.15,2019,17.0,0.87,0.0,81.91012658227848
2018,15.0,57.98948961245911,0.15,2020,17.0,0.87,0.0,87.0
2018,15.0,57.98948961245911,0.15,2021,17.0,0.87,0.0,87.0
2018,15.0,57.98948961245911,0.15,2022,17.0,0.87,0.0,87.0
2018,15.0,57.98948961245911,0.15,2023,17.0,0.87,0.0,87.0
2019,13.0,57.93409933700825,0.0,2000,56.0,0.36,0.13,87.0
2019,13.0,57.93409933700825,0.0,2001,53.0,0.51,0.24,87.0
2019,13.0,57.93409933700825,0.0,2002,49.0,0.4,0.18,87.0
2019,13.0,57.93409933700825,0.0,2003,44.0,0.52,0.3,81.91012658227848
2019,13.0,57.93409933700825,0.0,2004,40.0,0.8,0.58,87.0
2019,13.0,57.93409933700825,0.0,2005,36.0,0.71,0.26,81.91012658227848
2019,13.0,57.93409933700825,0.0,2006,40.0,0.95,0.15,87.0
2019,13.0,57.93409933700825,0.0,2007,28.0,1.1,0.33,87.0
2019,13.0,57.93409933700825,0.0,2008,67.0,0.36,0.15,87.0
2019,13.0,57.93409933700825,0.0,2009,0.0,0.35,0.0,87.0
2019,13.0,57.93409933700825,0.0,2010,33.0,0.37,0.15,87.0
2019,13.0,57.93409933700825,0.0,2011,23.0,0.35,0.0,81.91012658227848
2019,13.0,57.93409933700825,0.0,2012,22.0,0.54,0.06,87.0
2019,13.0,57.93409933700825,0.0,2013,19.0,0.68,0.06,87.0
2019,13.0,57.93409933700825,0.0,2014,18.0,0.87,0.07,87.0
2019,13.0,57.93409933700825,0.0,2015,18.0,0.87,0.0,81.91012658227848
2019,13.0,57.93409933700825,0.0,2016,17.0,0.87,0.04,87.0
2019,13.0,57.93409933700825,0.0,2017,18.0,0.87,0.0,81.91012658227848
2019,13.0,57.93409933700825,0.0,2018,17.0,0.87,0.01,87.0
2019,13.0,57.93409933700825,0.0,2019,17.0,0.87,0.0,81.91012658227848
2019,13.0,57.93409933700825,0.0,2020,17.0,0.87,0.0,87.0
2019,13.0,57.93409933700825,0.0,2021,17.0,0.87,0.0,87.0
2019,13.0,57.93409933700825,0.0,2022,17.0,0.87,0.0,87.0
2019,13.0,57.93409933700825,0.0,2023,17.0,0.87,0.0,87.0
2020,10.0,57.93149741846021,0.43,2000,56.0,0.36,0.13,87.0
2020,10.0,57.93149741846021,0.43,2001,53.0,0.51,0.24,87.0
2020,10.0,57.93149741846021,0.43,2002,49.0,0.4,0.18,87.0
2020,10.0,57.93149741846021,0.43,2003,44.0,0.52,0.3,81.91012658227848
2020,10.0,57.93149741846021,0.43,2004,40.0,0.8,0.58,87.0
2020,10.0,57.93149741846021,0.43,2005,36.0,0.71,0.26,81.91012658227848
2020,10.0,57.93149741846021,0.43,2006,40.0,0.95,0.15,87.0
2020,10.0,57.93149741846021,0.43,2007,28.0,1.1,0.33,87.0
2020,10.0,57.93149741846021,0.43,2008,67.0,0.36,0.15,87.0
2020,10.0,57.93149741846021,0.43,2009,0.0,0.35,0.0,87.0
2020,10.0,57.93149741846021,0.43,2010,33.0,0.37,0.15,87.0
2020,10.0,57.93149741846021,0.43,2011,23.0,0.35,0.0,81.91012658227848
2020,10.0,57.93149741846021,0.43,2012,22.0,0.54,0.06,87.0
2020,10.0,57.93149741846021,0.43,2013,19.0,0.68,0.06,87.0
2020,10.0,57.93149741846021,0.43,2014,18.0,0.87,0.07,87.0
2020,10.0,57.93149741846021,0.43,2015,18.0,0.87,0.0,81.91012658227848
2020,10.0,57.93149741846021,0.43,2016,17.0,0.87,0.04,87.0
2020,10.0,57.93149741846021,0.43,2017,18.0,0.87,0.0,81.91012658227848
2020,10.0,57.93149741846021,0.43,2018,17.0,0.87,0.01,87.0
2020,10.0,57.93149741846021,0.43,2019,17.0,0.87,0.0,81.91012658227848
2020,10.0,57.93149741846021,0.43,2020,17.0,0.87,0.0,87.0
2020,10.0,57.93149741846021,0.43,2021,17.0,0.87,0.0,87.0
2020,10.0,57.93149741846021,0.43,2022,17.0,0.87,0.0,87.0
2020,10.0,57.93149741846021,0.43,2023,17.0,0.87,0.0,87.0
2021,13.0,57.929340904362135,0.14,2000,56.0,0.36,0.13,87.0
2021,13.0,57.929340904362135,0.14,2001,53.0,0.51,0.24,87.0
2021,13.0,57.929340904362135,0.14,2002,49.0,0.4,0.18,87.0
2021,13.0,57.929340904362135,0.14,2003,44.0,0.52,0.3,81.91012658227848
2021,13.0,57.929340904362135,0.14,2004,40.0,0.8,0.58,87.0
2021,13.0,57.929340904362135,0.14,2005,36.0,0.71,0.26,81.91012658227848
2021,13.0,57.929340904362135,0.14,2006,40.0,0.95,0.15,87.0
2021,13.0,57.929340904362135,0.14,2007,28.0,1.1,0.33,87.0
2021,13.0,57.929340904362135,0.14,2008,67.0,0.36,0.15,87.0
2021,13.0,57.929340904362135,0.14,2009,0.0,0.35,0.0,87.0
2021,13.0,57.929340904362135,0.14,2010,33.0,0.37,0.15,87.0
2021,13.0,57.929340904362135,0.14,2011,23.0,0.35,0.0,81.91012658227848
2021,13.0,57.929340904362135,0.14,2012,22.0,0.54,0.06,87.0
2021,13.0,57.929340904362135,0.14,2013,19.0,0.68,0.06,87.0
2021,13.0,57.929340904362135,0.14,2014,18.0,0.87,0.07,87.0
2021,13.0,57.929340904362135,0.14,2015,18.0,0.87,0.0,81.91012658227848
2021,13.0,57.929340904362135,0.14,2016,17.0,0.87,0.04,87.0
2021,13.0,57.929340904362135,0.14,2017,18.0,0.87,0.0,81.91012658227848
2021,13.0,57.929340904362135,0.14,2018,17.0,0.87,0.01,87.0
2021,13.0,57.929340904362135,0.14,2019,17.0,0.87,0.0,81.91012658227848
2021,13.0,57.929340904362135,0.14,2020,17.0,0.87,0.0,87.0
2021,13.0,57.929340904362135,0.14,2021,17.0,0.87,0.0,87.0
2021,13.0,57.929340904362135,0.14,2022,17.0,0.87,0.0,87.0
2021,13.0,57.929340904362135,0.14,2023,17.0,0.87,0.0,87.0
2022,12.0,57.93882868570627,0.71,2000,56.0,0.36,0.13,87.0
2022,12.0,57.93882868570627,0.71,2001,53.0,0.51,0.24,87.0
2022,12.0,57.93882868570627,0.71,2002,49.0,0.4,0.18,87.0
2022,12.0,57.93882868570627,0.71,2003,44.0,0.52,0.3,81.91012658227848
2022,12.0,57.93882868570627,0.71,2004,40.0,0.8,0.58,87.0
2022,12.0,57.93882868570627,0.71,2005,36.0,0.71,0.26,81.91012658227848
2022,12.0,57.93882868570627,0.71,2006,40.0,0.95,0.15,87.0
2022,12.0,57.93882868570627,0.71,2007,28.0,1.1,0.33,87.0
2022,12.0,57.93882868570627,0.71,2008,67.0,0.36,0.15,87.0
2022,12.0,57.93882868570627,0.71,2009,0.0,0.35,0.0,87.0
2022,12.0,57.93882868570627,0.71,2010,33.0,0.37,0.15,87.0
2022,12.0,57.93882868570627,0.71,2011,23.0,0.35,0.0,81.91012658227848
2022,12.0,57.93882868570627,0.71,2012,22.0,0.54,0.06,87.0
2022,12.0,57.93882868570627,0.71,2013,19.0,0.68,0.06,87.0
2022,12.0,57.93882868570627,0.71,2014,18.0,0.87,0.07,87.0
2022,12.0,57.93882868570627,0.71,2015,18.0,0.87,0.0,81.91012658227848
2022,12.0,57.93882868570627,0.71,2016,17.0,0.87,0.04,87.0
2022,12.0,57.93882868570627,0.71,2017,18.0,0.87,0.0,81.91012658227848
2022,12.0,57.93882868570627,0.71,2018,17.0,0.87,0.01,87.0
2022,12.0,57.93882868570627,0.71,2019,17.0,0.87,0.0,81.91012658227848
2022,12.0,57.93882868570627,0.71,2020,17.0,0.87,0.0,87.0
2022,12.0,57.93882868570627,0.71,2021,17.0,0.87,0.0,87.0
2022,12.0,57.93882868570627,0.71,2022,17.0,0.87,0.0,87.0
2022,12.0,57.93882868570627,0.71,2023,17.0,0.87,0.0,87.0
2023,11.0,57.9251588551976,0.28,2000,56.0,0.36,0.13,87.0
2023,11.0,57.9251588551976,0.28,2001,53.0,0.51,0.24,87.0
2023,11.0,57.9251588551976,0.28,2002,49.0,0.4,0.18,87.0
2023,11.0,57.9251588551976,0.28,2003,44.0,0.52,0.3,81.91012658227848
2023,11.0,57.9251588551976,0.28,2004,40.0,0.8,0.58,87.0
2023,11.0,57.9251588551976,0.28,2005,36.0,0.71,0.26,81.91012658227848
2023,11.0,57.9251588551976,0.28,2006,40.0,0.95,0.15,87.0
2023,11.0,57.9251588551976,0.28,2007,28.0,1.1,0.33,87.0
2023,11.0,57.9251588551976,0.28,2008,67.0,0.36,0.15,87.0
2023,11.0,57.9251588551976,0.28,2009,0.0,0.35,0.0,87.0
2023,11.0,57.9251588551976,0.28,2010,33.0,0.37,0.15,87.0
2023,11.0,57.9251588551976,0.28,2011,23.0,0.35,0.0,81.91012658227848
2023,11.0,57.9251588551976,0.28,2012,22.0,0.54,0.06,87.0
2023,11.0,57.9251588551976,0.28,2013,19.0,0.68,0.06,87.0
2023,11.0,57.9251588551976,0.28,2014,18.0,0.87,0.07,87.0
2023,11.0,57.9251588551976,0.28,2015,18.0,0.87,0.0,81.91012658227848
2023,11.0,57.9251588551976,0.28,2016,17.0,0.87,0.04,87.0
2023,11.0,57.9251588551976,0.28,2017,18.0,0.87,0.0,81.91012658227848
2023,11.0,57.9251588551976,0.28,2018,17.0,0.87,0.01,87.0
2023,11.0,57.9251588551976,0.28,2019,17.0,0.87,0.0,81.91012658227848
2023,11.0,57.9251588551976,0.28,2020,17.0,0.87,0.0,87.0
2023,11.0,57.9251588551976,0.28,2021,17.0,0.87,0.0,87.0
2023,11.0,57.9251588551976,0.28,2022,17.0,0.87,0.0,87.0
2023,11.0,57.9251588551976,0.28,2023,17.0,0.87,0.0,87.0
2015,16.0,100.0,87.0,2000,0.86,7.9,0.17,79.0
2015,16.0,100.0,87.0,2001,0.84,9.1,0.13,79.0
2015,16.0,100.0,87.0,2002,0.94,11.0,0.14,79.0
2015,16.0,100.0,87.0,2003,1.2,12.0,0.2,79.0
2015,16.0,100.0,87.0,2004,1.2,12.0,0.19,79.0
2015,16.0,100.0,87.0,2005,1.9,11.0,0.3,79.0
2015,16.0,100.0,87.0,2006,2.4,11.0,0.37,79.0
2015,16.0,100.0,87.0,2007,2.9,11.0,0.47,79.0
2015,16.0,100.0,87.0,2008,3.0,10.0,0.46,79.0
2015,16.0,100.0,87.0,2009,3.6,9.5,0.58,79.0
2015,16.0,100.0,87.0,2010,3.7,9.7,0.57,79.0
2015,16.0,100.0,87.0,2011,4.2,9.4,0.6,80.0
2015,16.0,100.0,87.0,2012,4.4,7.9,0.63,80.0
2015,16.0,100.0,87.0,2013,5.1,7.2,0.7,80.0
2015,16.0,100.0,87.0,2014,6.3,5.6,0.74,80.0
2015,16.0,100.0,87.0,2015,5.5,4.7,0.63,80.0
2015,16.0,100.0,87.0,2016,8.7,4.1,0.85,80.0
2015,16.0,100.0,87.0,2017,7.3,3.4,0.61,80.0
2015,16.0,100.0,87.0,2018,7.7,3.0,0.55,80.0
2015,16.0,100.0,87.0,2019,7.1,2.4,0.47,80.0
2015,16.0,100.0,87.0,2020,8.9,2.8,0.82,58.0
2015,16.0,100.0,87.0,2021,8.6,2.2,1.2,58.0
2015,16.0,100.0,87.0,2022,7.7,2.2,1.2,66.0
2015,16.0,100.0,87.0,2023,8.2,2.1,1.1,62.0
2016,10.0,100.0,77.0,2000,0.86,7.9,0.17,79.0
2016,10.0,100.0,77.0,2001,0.84,9.1,0.13,79.0
2016,10.0,100.0,77.0,2002,0.94,11.0,0.14,79.0
2016,10.0,100.0,77.0,2003,1.2,12.0,0.2,79.0
2016,10.0,100.0,77.0,2004,1.2,12.0,0.19,79.0
2016,10.0,100.0,77.0,2005,1.9,11.0,0.3,79.0
2016,10.0,100.0,77.0,2006,2.4,11.0,0.37,79.0
2016,10.0,100.0,77.0,2007,2.9,11.0,0.47,79.0
2016,10.0,100.0,77.0,2008,3.0,10.0,0.46,79.0
2016,10.0,100.0,77.0,2009,3.6,9.5,0.58,79.0
2016,10.0,100.0,77.0,2010,3.7,9.7,0.57,79.0
2016,10.0,100.0,77.0,2011,4.2,9.4,0.6,80.0
2016,10.0,100.0,77.0,2012,4.4,7.9,0.63,80.0
2016,10.0,100.0,77.0,2013,5.1,7.2,0.7,80.0
2016,10.0,100.0,77.0,2014,6.3,5.6,0.74,80.0
2016,10.0,100.0,77.0,2015,5.5,4.7,0.63,80.0
2016,10.0,100.0,77.0,2016,8.7,4.1,0.85,80.0
2016,10.0,100.0,77.0,2017,7.3,3.4,0.61,80.0
2016,10.0,100.0,77.0,2018,7.7,3.0,0.55,80.0
2016,10.0,100.0,77.0,2019,7.1,2.4,0.47,80.0
2016,10.0,100.0,77.0,2020,8.9,2.8,0.82,58.0
2016,10.0,100.0,77.0,2021,8.6,2.2,1.2,58.0
2016,10.0,100.0,77.0,2022,7.7,2.2,1.2,66.0
2016,10.0,100.0,77.0,2023,8.2,2.1,1.1,62.0
2017,10.0,100.0,71.0,2000,0.86,7.9,0.17,79.0
2017,10.0,100.0,71.0,2001,0.84,9.1,0.13,79.0
2017,10.0,100.0,71.0,2002,0.94,11.0,0.14,79.0
2017,10.0,100.0,71.0,2003,1.2,12.0,0.2,79.0
2017,10.0,100.0,71.0,2004,1.2,12.0,0.19,79.0
2017,10.0,100.0,71.0,2005,1.9,11.0,0.3,79.0
2017,10.0,100.0,71.0,2006,2.4,11.0,0.37,79.0
2017,10.0,100.0,71.0,2007,2.9,11.0,0.47,79.0
2017,10.0,100.0,71.0,2008,3.0,10.0,0.46,79.0
2017,10.0,100.0,71.0,2009,3.6,9.5,0.58,79.0
2017,10.0,100.0,71.0,2010,3.7,9.7,0.57,79.0
2017,10.0,100.0,71.0,2011,4.2,9.4,0.6,80.0
2017,10.0,100.0,71.0,2012,4.4,7.9,0.63,80.0
2017,10.0,100.0,71.0,2013,5.1,7.2,0.7,80.0
2017,10.0,100.0,71.0,2014,6.3,5.6,0.74,80.0
2017,10.0,100.0,71.0,2015,5.5,4.7,0.63,80.0
2017,10.0,100.0,71.0,2016,8.7,4.1,0.85,80.0
2017,10.0,100.0,71.0,2017,7.3,3.4,0.61,80.0
2017,10.0,100.0,71.0,2018,7.7,3.0,0.55,80.0
2017,10.0,100.0,71.0,2019,7.1,2.4,0.47,80.0
2017,10.0,100.0,71.0,2020,8.9,2.8,0.82,58.0
2017,10.0,100.0,71.0,2021,8.6,2.2,1.2,58.0
2017,10.0,100.0,71.0,2022,7.7,2.2,1.2,66.0
2017,10.0,100.0,71.0,2023,8.2,2.1,1.1,62.0
2018,10.0,57.95128688943022,63.0,2000,0.86,7.9,0.17,79.0
2018,10.0,57.95128688943022,63.0,2001,0.84,9.1,0.13,79.0
2018,10.0,57.95128688943022,63.0,2002,0.94,11.0,0.14,79.0
2018,10.0,57.95128688943022,63.0,2003,1.2,12.0,0.2,79.0
2018,10.0,57.95128688943022,63.0,2004,1.2,12.0,0.19,79.0
2018,10.0,57.95128688943022,63.0,2005,1.9,11.0,0.3,79.0
2018,10.0,57.95128688943022,63.0,2006,2.4,11.0,0.37,79.0
2018,10.0,57.95128688943022,63.0,2007,2.9,11.0,0.47,79.0
2018,10.0,57.95128688943022,63.0,2008,3.0,10.0,0.46,79.0
2018,10.0,57.95128688943022,63.0,2009,3.6,9.5,0.58,79.0
2018,10.0,57.95128688943022,63.0,2010,3.7,9.7,0.57,79.0
2018,10.0,57.95128688943022,63.0,2011,4.2,9.4,0.6,80.0
2018,10.0,57.95128688943022,63.0,2012,4.4,7.9,0.63,80.0
2018,10.0,57.95128688943022,63.0,2013,5.1,7.2,0.7,80.0
2018,10.0,57.95128688943022,63.0,2014,6.3,5.6,0.74,80.0
2018,10.0,57.95128688943022,63.0,2015,5.5,4.7,0.63,80.0
2018,10.0,57.95128688943022,63.0,2016,8.7,4.1,0.85,80.0
2018,10.0,57.95128688943022,63.0,2017,7.3,3.4,0.61,80.0
2018,10.0,57.95128688943022,63.0,2018,7.7,3.0,0.55,80.0
2018,10.0,57.95128688943022,63.0,2019,7.1,2.4,0.47,80.0
2018,10.0,57.95128688943022,63.0,2020,8.9,2.8,0.82,58.0
2018,10.0,57.95128688943022,63.0,2021,8.6,2.2,1.2,58.0
2018,10.0,57.95128688943022,63.0,2022,7.7,2.2,1.2,66.0
2018,10.0,57.95128688943022,63.0,2023,8.2,2.1,1.1,62.0
2019,5.8,100.0,58.0,2000,0.86,7.9,0.17,79.0
2019,5.8,100.0,58.0,2001,0.84,9.1,0.13,79.0
2019,5.8,100.0,58.0,2002,0.94,11.0,0.14,79.0
2019,5.8,100.0,58.0,2003,1.2,12.0,0.2,79.0
2019,5.8,100.0,58.0,2004,1.2,12.0,0.19,79.0
2019,5.8,100.0,58.0,2005,1.9,11.0,0.3,79.0
2019,5.8,100.0,58.0,2006,2.4,11.0,0.37,79.0
2019,5.8,100.0,58.0,2007,2.9,11.0,0.47,79.0
2019,5.8,100.0,58.0,2008,3.0,10.0,0.46,79.0
2019,5.8,100.0,58.0,2009,3.6,9.5,0.58,79.0
2019,5.8,100.0,58.0,2010,3.7,9.7,0.57,79.0
2019,5.8,100.0,58.0,2011,4.2,9.4,0.6,80.0
2019,5.8,100.0,58.0,2012,4.4,7.9,0.63,80.0
2019,5.8,100.0,58.0,2013,5.1,7.2,0.7,80.0
2019,5.8,100.0,58.0,2014,6.3,5.6,0.74,80.0
2019,5.8,100.0,58.0,2015,5.5,4.7,0.63,80.0
2019,5.8,100.0,58.0,2016,8.7,4.1,0.85,80.0
2019,5.8,100.0,58.0,2017,7.3,3.4,0.61,80.0
2019,5.8,100.0,58.0,2018,7.7,3.0,0.55,80.0
2019,5.8,100.0,58.0,2019,7.1,2.4,0.47,80.0
2019,5.8,100.0,58.0,2020,8.9,2.8,0.82,58.0
2019,5.8,100.0,58.0,2021,8.6,2.2,1.2,58.0
2019,5.8,100.0,58.0,2022,7.7,2.2,1.2,66.0
2019,5.8,100.0,58.0,2023,8.2,2.1,1.1,62.0
2020,4.5,100.0,38.0,2000,0.86,7.9,0.17,79.0
2020,4.5,100.0,38.0,2001,0.84,9.1,0.13,79.0
2020,4.5,100.0,38.0,2002,0.94,11.0,0.14,79.0
2020,4.5,100.0,38.0,2003,1.2,12.0,0.2,79.0
2020,4.5,100.0,38.0,2004,1.2,12.0,0.19,79.0
2020,4.5,100.0,38.0,2005,1.9,11.0,0.3,79.0
2020,4.5,100.0,38.0,2006,2.4,11.0,0.37,79.0
2020,4.5,100.0,38.0,2007,2.9,11.0,0.47,79.0
2020,4.5,100.0,38.0,2008,3.0,10.0,0.46,79.0
2020,4.5,100.0,38.0,2009,3.6,9.5,0.58,79.0
2020,4.5,100.0,38.0,2010,3.7,9.7,0.57,79.0
2020,4.5,100.0,38.0,2011,4.2,9.4,0.6,80.0
2020,4.5,100.0,38.0,2012,4.4,7.9,0.63,80.0
2020,4.5,100.0,38.0,2013,5.1,7.2,0.7,80.0
2020,4.5,100.0,38.0,2014,6.3,5.6,0.74,80.0
2020,4.5,100.0,38.0,2015,5.5,4.7,0.63,80.0
2020,4.5,100.0,38.0,2016,8.7,4.1,0.85,80.0
2020,4.5,100.0,38.0,2017,7.3,3.4,0.61,80.0
2020,4.5,100.0,38.0,2018,7.7,3.0,0.55,80.0
2020,4.5,100.0,38.0,2019,7.1,2.4,0.47,80.0
2020,4.5,100.0,38.0,2020,8.9,2.8,0.82,58.0
2020,4.5,100.0,38.0,2021,8.6,2.2,1.2,58.0
2020,4.5,100.0,38.0,2022,7.7,2.2,1.2,66.0
2020,4.5,100.0,38.0,2023,8.2,2.1,1.1,62.0
2021,3.2,85.0,35.0,2000,0.86,7.9,0.17,79.0
2021,3.2,85.0,35.0,2001,0.84,9.1,0.13,79.0
2021,3.2,85.0,35.0,2002,0.94,11.0,0.14,79.0
2021,3.2,85.0,35.0,2003,1.2,12.0,0.2,79.0
2021,3.2,85.0,35.0,2004,1.2,12.0,0.19,79.0
2021,3.2,85.0,35.0,2005,1.9,11.0,0.3,79.0
2021,3.2,85.0,35.0,2006,2.4,11.0,0.37,79.0
2021,3.2,85.0,35.0,2007,2.9,11.0,0.47,79.0
2021,3.2,85.0,35.0,2008,3.0,10.0,0.46,79.0
2021,3.2,85.0,35.0,2009,3.6,9.5,0.58,79.0
2021,3.2,85.0,35.0,2010,3.7,9.7,0.57,79.0
2021,3.2,85.0,35.0,2011,4.2,9.4,0.6,80.0
2021,3.2,85.0,35.0,2012,4.4,7.9,0.63,80.0
2021,3.2,85.0,35.0,2013,5.1,7.2,0.7,80.0
2021,3.2,85.0,35.0,2014,6.3,5.6,0.74,80.0
2021,3.2,85.0,35.0,2015,5.5,4.7,0.63,80.0
2021,3.2,85.0,35.0,2016,8.7,4.1,0.85,80.0
2021,3.2,85.0,35.0,2017,7.3,3.4,0.61,80.0
2021,3.2,85.0,35.0,2018,7.7,3.0,0.55,80.0
2021,3.2,85.0,35.0,2019,7.1,2.4,0.47,80.0
2021,3.2,85.0,35.0,2020,8.9,2.8,0.82,58.0
2021,3.2,85.0,35.0,2021,8.6,2.2,1.2,58.0
2021,3.2,85.0,35.0,2022,7.7,2.2,1.2,66.0
2021,3.2,85.0,35.0,2023,8.2,2.1,1.1,62.0
2022,5.8,100.0,37.0,2000,0.86,7.9,0.17,79.0
2022,5.8,100.0,37.0,2001,0.84,9.1,0.13,79.0
2022,5.8,100.0,37.0,2002,0.94,11.0,0.14,79.0
2022,5.8,100.0,37.0,2003,1.2,12.0,0.2,79.0
2022,5.8,100.0,37.0,2004,1.2,12.0,0.19,79.0
2022,5.8,100.0,37.0,2005,1.9,11.0,0.3,79.0
2022,5.8,100.0,37.0,2006,2.4,11.0,0.37,79.0
2022,5.8,100.0,37.0,2007,2.9,11.0,0.47,79.0
2022,5.8,100.0,37.0,2008,3.0,10.0,0.46,79.0
2022,5.8,100.0,37.0,2009,3.6,9.5,0.58,79.0
2022,5.8,100.0,37.0,2010,3.7,9.7,0.57,79.0
2022,5.8,100.0,37.0,2011,4.2,9.4,0.6,80.0
2022,5.8,100.0,37.0,2012,4.4,7.9,0.63,80.0
2022,5.8,100.0,37.0,2013,5.1,7.2,0.7,80.0
2022,5.8,100.0,37.0,2014,6.3,5.6,0.74,80.0
2022,5.8,100.0,37.0,2015,5.5,4.7,0.63,80.0
2022,5.8,100.0,37.0,2016,8.7,4.1,0.85,80.0
2022,5.8,100.0,37.0,2017,7.3,3.4,0.61,80.0
2022,5.8,100.0,37.0,2018,7.7,3.0,0.55,80.0
2022,5.8,100.0,37.0,2019,7.1,2.4,0.47,80.0
2022,5.8,100.0,37.0,2020,8.9,2.8,0.82,58.0
2022,5.8,100.0,37.0,2021,8.6,2.2,1.2,58.0
2022,5.8,100.0,37.0,2022,7.7,2.2,1.2,66.0
2022,5.8,100.0,37.0,2023,8.2,2.1,1.1,62.0
2023,5.9,100.0,32.0,2000,0.86,7.9,0.17,79.0
2023,5.9,100.0,32.0,2001,0.84,9.1,0.13,79.0
2023,5.9,100.0,32.0,2002,0.94,11.0,0.14,79.0
2023,5.9,100.0,32.0,2003,1.2,12.0,0.2,79.0
2023,5.9,100.0,32.0,2004,1.2,12.0,0.19,79.0
2023,5.9,100.0,32.0,2005,1.9,11.0,0.3,79.0
2023,5.9,100.0,32.0,2006,2.4,11.0,0.37,79.0
2023,5.9,100.0,32.0,2007,2.9,11.0,0.47,79.0
2023,5.9,100.0,32.0,2008,3.0,10.0,0.46,79.0
2023,5.9,100.0,32.0,2009,3.6,9.5,0.58,79.0
2023,5.9,100.0,32.0,2010,3.7,9.7,0.57,79.0
2023,5.9,100.0,32.0,2011,4.2,9.4,0.6,80.0
2023,5.9,100.0,32.0,2012,4.4,7.9,0.63,80.0
2023,5.9,100.0,32.0,2013,5.1,7.2,0.7,80.0
2023,5.9,100.0,32.0,2014,6.3,5.6,0.74,80.0
2023,5.9,100.0,32.0,2015,5.5,4.7,0.63,80.0
2023,5.9,100.0,32.0,2016,8.7,4.1,0.85,80.0
2023,5.9,100.0,32.0,2017,7.3,3.4,0.61,80.0
2023,5.9,100.0,32.0,2018,7.7,3.0,0.55,80.0
2023,5.9,100.0,32.0,2019,7.1,2.4,0.47,80.0
2023,5.9,100.0,32.0,2020,8.9,2.8,0.82,58.0
2023,5.9,100.0,32.0,2021,8.6,2.2,1.2,58.0
2023,5.9,100.0,32.0,2022,7.7,2.2,1.2,66.0
2023,5.9,100.0,32.0,2023,8.2,2.1,1.1,62.0
2015,4.0,57.92636341039392,18.0,2000,7.3,1.0,0.19,87.0
2015,4.0,57.92636341039392,18.0,2001,7.1,1.0,0.19,87.0
2015,4.0,57.92636341039392,18.0,2002,6.8,0.81,0.17,87.0
2015,4.0,57.92636341039392,18.0,2003,6.4,0.92,0.14,87.0
2015,4.0,57.92636341039392,18.0,2004,7.1,0.71,0.16,87.0
2015,4.0,57.92636341039392,18.0,2005,5.5,0.87,0.12,87.0
2015,4.0,57.92636341039392,18.0,2006,5.9,0.58,0.12,87.0
2015,4.0,57.92636341039392,18.0,2007,6.0,0.81,0.11,87.0
2015,4.0,57.92636341039392,18.0,2008,6.1,0.73,0.11,87.0
2015,4.0,57.92636341039392,18.0,2009,4.6,0.55,0.08,87.0
2015,4.0,57.92636341039392,18.0,2010,6.8,0.55,0.13,87.0
2015,4.0,57.92636341039392,18.0,2011,5.2,0.48,0.09,87.0
2015,4.0,57.92636341039392,18.0,2012,3.8,0.54,0.06,87.0
2015,4.0,57.92636341039392,18.0,2013,3.5,0.5,0.06,87.0
2015,4.0,57.92636341039392,18.0,2014,3.4,0.37,0.06,87.0
2015,4.0,57.92636341039392,18.0,2015,3.4,0.54,0.06,87.0
2015,4.0,57.92636341039392,18.0,2016,3.5,0.28,0.06,87.0
2015,4.0,57.92636341039392,18.0,2017,3.6,0.29,0.06,87.0
